ResourceID,card,order,Transactions
020d937c-b7b1-5ae0-9241-74fd925008ba,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1bf7fb04-bac7-4e98-a091-cfe8666e6cf4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41714525-bd31-4ec0-8011-c04288349dfc"", ""inverseOntologyProperty"": """"}]"
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""4b644f78-c7e9-456c-8541-b902ea6db8f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88ab13a4-b1bd-4cef-8c7f-b41ba2de055c"", ""inverseOntologyProperty"": """"}]"
037115d1-f4fd-5466-9669-a426c185e2ac,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2f705274-e657-46cc-8287-3be08a40f211"", ""ontologyProperty"": """", ""resourceXresourceId"": ""63ef5fc5-a218-4c22-8e42-b2acba153f54"", ""inverseOntologyProperty"": """"}]"
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""990f8a8c-1bab-45df-8fcf-f599cfe73297"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ef29957-66ab-4eeb-9525-9052bcf88365"", ""inverseOntologyProperty"": """"}]"
05915d97-808a-5322-ab95-3721b82d4af5,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""f5938da5-dce6-4f23-9dd1-68020589ceab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""208568ac-6512-4e74-86e6-6b4c483790ee"", ""inverseOntologyProperty"": """"}]"
0601325c-d473-5b61-888a-cfab9bd292d6,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""391d1b46-c47c-40db-8a51-14f5f9ca81c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f60e9aef-d60f-4e51-9775-0471bdf1cf05"", ""inverseOntologyProperty"": """"}]"
060fb598-f865-592d-9c41-12499f172880,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""5c707ec3-2c88-48cd-bdb8-fc90050246a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ee1a90a-8c4e-49e6-bcc2-81f711de0b25"", ""inverseOntologyProperty"": """"}]"
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""bdc70b68-1434-435f-8145-b90e30ca5804"", ""ontologyProperty"": """", ""resourceXresourceId"": ""150d26fa-3c2f-4158-8a26-f9e0d61bd7e1"", ""inverseOntologyProperty"": """"}]"
136b5024-824a-5852-aade-a50bef89e1b1,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""54cc61b8-d815-4c77-b442-2871f21d36c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15b7a2dc-115d-4dd5-834e-e36492c1663e"", ""inverseOntologyProperty"": """"}]"
1616a1ee-ecef-5dc0-a725-4482623bfc55,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""880744cd-8da2-4c18-adab-f52d508cc5e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3550c98-467c-471d-a24b-785192d473f3"", ""inverseOntologyProperty"": """"}]"
