ResourceID,card,order,Transactions
020d937c-b7b1-5ae0-9241-74fd925008ba,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e5841202-1796-4336-adb8-946e5f438351"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75719e17-825d-47f8-ac03-18b483668977"", ""inverseOntologyProperty"": """"}]"
028e6a97-ddf1-5311-86ec-ef5b357a7a4b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d85ce307-50a5-4c20-976c-ab385f6f7de8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""085c78ae-837c-4829-8780-f80f95b1e773"", ""inverseOntologyProperty"": """"}]"
037115d1-f4fd-5466-9669-a426c185e2ac,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8c7565c6-18c6-4c9e-8e24-8b817c733af7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5e787f1-4915-48bb-bb82-e4df991bf444"", ""inverseOntologyProperty"": """"}]"
0432b71a-5ff1-5f3f-a50a-2ddd4ba64778,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3fc94459-4934-4ccc-a1ee-3861a8c40386"", ""ontologyProperty"": """", ""resourceXresourceId"": ""868fe7c5-46a4-44b1-8028-55239d7747fb"", ""inverseOntologyProperty"": """"}]"
05915d97-808a-5322-ab95-3721b82d4af5,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""5a80cf4d-281f-49b0-b2fe-e3fb45bbd062"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d76eaa62-ef25-4056-9fc0-149da68965c2"", ""inverseOntologyProperty"": """"}]"
0601325c-d473-5b61-888a-cfab9bd292d6,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""bc287d50-4d9c-4543-9a92-352a8a551fbf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ab994b03-8f53-4d5f-a179-cc58fe97ba36"", ""inverseOntologyProperty"": """"}]"
060fb598-f865-592d-9c41-12499f172880,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b6dea3e4-87d7-433f-a1db-481ccf7e4bae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25597340-2261-4198-baac-6c040aa47dce"", ""inverseOntologyProperty"": """"}]"
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b6502241-7aef-462a-bd29-e8e220d6b6f9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0a253f6-a905-4231-acb6-667bf817f748"", ""inverseOntologyProperty"": """"}]"
136b5024-824a-5852-aade-a50bef89e1b1,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a43f2410-7956-4aff-b2d5-e0e2563ce0ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d021c3e-b886-4c39-8b0c-7833bbc38abd"", ""inverseOntologyProperty"": """"}]"
1616a1ee-ecef-5dc0-a725-4482623bfc55,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c6a0d456-98da-4eed-b8f3-5ccba497e1a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c76d3b80-3694-4fc7-bece-e64a2232fcd7"", ""inverseOntologyProperty"": """"}]"
163fb131-447e-56b5-90ad-d131f8b511ed,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""51d9d842-b228-4c86-b0ae-2d150b8c7d98"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a31a8833-17ac-4465-a4d4-ebc86cabeb6d"", ""inverseOntologyProperty"": """"}]"
177dc347-eab9-5aa9-9bed-bcc55aa5c471,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""020b2fbc-bdf8-4b07-9064-1515e47027be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4597fcc5-715e-4c85-92d8-73f793f420fe"", ""inverseOntologyProperty"": """"}]"
1f65494d-9c65-535d-bcb1-a04cf80de46f,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""57865de1-ebf5-42d7-9624-e3052ce88f1e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f999192f-5522-48a3-85ef-7696f0cb6c92"", ""inverseOntologyProperty"": """"}]"
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""55920c30-7135-4fdf-8bbb-bd4f8223b82f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14f5485e-0d0d-41b4-88bc-6a4e08b34517"", ""inverseOntologyProperty"": """"}]"
2463587d-8d6e-5386-a2ff-5b722d676cf3,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8f6735bd-18e7-4ab5-8283-fbe13da3d035"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a848dd37-7b90-46a0-9ea4-772d8adaffa2"", ""inverseOntologyProperty"": """"}]"
2b4d685e-b10d-53a0-805a-ca573233299a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""c1344ab4-686b-47e6-b74a-38916defed71"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b215aeab-af49-4df8-9114-aa602dfeba40"", ""inverseOntologyProperty"": """"}]"
2d0bf567-5768-5791-b31c-86e0269b9dd9,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b1458fdb-b01f-49d1-b608-4556015db3b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e8f5223-ec5c-412e-86d0-91104397a20f"", ""inverseOntologyProperty"": """"}]"
32b561ba-598d-5dbe-9489-35948ec95d3c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e6135d4b-3183-4fca-9776-6015655dbe25"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e7119ab-fdb1-41e8-a34f-0c8e22d234bb"", ""inverseOntologyProperty"": """"}]"
3833b049-5858-5dce-902c-0b92c54c873c,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3b186b04-e2dd-4b03-890f-133eef1810ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e05dafef-3ec2-4176-9839-b489930bca24"", ""inverseOntologyProperty"": """"}]"
39449520-06f0-5e6b-99f2-6e8304614e49,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""eded659d-4ca3-4b1b-8f5d-30890face4d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20750508-4181-48c4-8373-c9dff782be29"", ""inverseOntologyProperty"": """"}]"
43fae41d-2b9c-5b34-b10c-e558dc89ae43,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""708f8705-b104-43b5-9de4-6d02c444628d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99dff3a6-41da-45fd-8cd7-4fea7950636a"", ""inverseOntologyProperty"": """"}]"
446ac2b9-2e36-563c-9e73-2d747408702a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""5ac1740f-94a3-4920-a2da-20d180dfedf7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""98d23840-fab5-4778-933c-dce1fc680476"", ""inverseOntologyProperty"": """"}]"
446b3528-00c5-567d-b487-16c664daba1b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""24cc1a95-e4ea-4be6-9006-d00e32630daa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26043e45-cc5d-4ba3-b281-9ac2cfbde5e8"", ""inverseOntologyProperty"": """"}]"
46878d5c-014a-56a9-a7f8-35748ffb9d8a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a1381179-e984-4c1b-9761-85eb3efc9ab7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37873069-67be-4e47-82ae-dca189ccb2aa"", ""inverseOntologyProperty"": """"}]"
48a416aa-fd0c-5b4d-88b8-8491c78d09c4,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b94c3aa0-4bac-4db7-bf74-262a777ed069"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e6f5beab-0c17-433d-9690-c0d0c066e5c4"", ""inverseOntologyProperty"": """"}]"
49d14bdd-d716-5a18-b3e3-cbefaff52d71,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2c0c490c-b432-4bdf-bed8-d7b4dafbd976"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9958cec3-901e-4af2-9e26-825ec22f7fa6"", ""inverseOntologyProperty"": """"}]"
4a84d2be-78bf-5112-bccf-849985bb9e41,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e3a45735-6e80-4de0-9d60-6d645fc894c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""421c79b5-98a6-4dfd-a4a9-4fcd587cdac4"", ""inverseOntologyProperty"": """"}]"
