resourceinstanceidfrom,resourceinstanceidto,relationshiptype,datestarted,dateended,notes
cd54c091-7319-5f1b-be7b-7f125c03b86b,af064b7f-4785-52da-8931-0a6d494be3f0,is related to,,,
e6d5ea11-0a81-54c5-90f8-56da1f9621e4,a9db135f-fcb9-543e-a9b6-951f243a8c56,is related to,,,
e9d37355-8a66-5db9-8713-60f291784aca,4458173b-b323-50a9-87ad-9bb64eee175c,is related to,,,
0f1119cf-e97d-5be3-9aa0-de25a53e1e55,d0b465cf-d872-547f-8af3-46cd560b0601,is related to,,,
9fe0854f-f686-5bb9-955e-7bbd13058140,c3d31831-6aeb-541b-b82d-bc24c2ba29f6,is related to,,,
7f9aef31-a0d4-532d-8121-75b18dda09df,1dfefcd5-0b60-56bf-942f-98778d446111,is related to,,,
845c0e30-9370-5f69-b807-060165902df0,a7488c17-1c82-5a77-a8e9-f423bc0a029a,is related to,,,
5a6dff4c-165a-5847-8442-0d713c84e54f,f3cc5ab0-18a6-5f88-84b6-6db786e2c48b,is related to,,,
ec260e66-10ae-5dfc-b2b5-32ec41e3a995,ab7568ff-5116-55b6-bcee-254b6a3c5c21,is related to,,,
988e58f0-2a23-557a-b93b-8232a458f1fb,8c63915e-499b-5981-9dbd-2da6bbf39dee,is related to,,,
a319e252-eb18-5a27-80bb-fa2132d48bf9,fd776239-8ab8-575e-8b56-30fe175915c4,is related to,,,
e183894d-04ce-5c3f-8300-1f4b0e083f34,c1ff9706-bc5a-525f-922c-c6c8207fea87,is related to,,,
9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,1dae78a3-a44c-516b-bfcf-92ee8b1809c0,is related to,,,
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,10e5c949-928a-5406-94a8-4d3820342482,is related to,,,
5c05dc28-3f90-51ed-9553-7ae652309d48,a90f4eb0-8e73-5800-a1e2-58398c65fa15,is related to,,,
cc7f678f-83c3-5387-a060-74aa9df5278f,32083ac4-86da-5e71-a5ee-6316b89f92c1,is related to,,,
b5714f50-9ce1-55a7-a857-8d0d261f8701,6948f197-4018-52b9-9cee-c5f24218850c,is related to,,,
fa1c69db-2ee0-5b8f-b6b8-cb3bc069ffbd,acfc415c-1256-54e1-8c28-ea76b012813a,is related to,,,
