ResourceID,card,order,Transactions
00d08c3f-d02d-5604-bcb4-b1036cf771a6,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""76a02f73-31ce-4f29-b1be-6a4d936a1514"", ""ontologyProperty"": """", ""resourceXresourceId"": ""769e07e5-93ed-4cd2-8436-c249e98c59ea"", ""inverseOntologyProperty"": """"}]"
251d4f80-80c8-5190-a8e5-e63866de74cd,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3b44f19a-a767-4fe8-bf7d-899316f9ba5c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ef9f3324-0391-4b15-9088-a96ab301c7e1"", ""inverseOntologyProperty"": """"}]"
3d7a61cb-2404-5110-ae89-8b5ff60be96b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""45d9a5e0-352e-4cf7-8578-85a6b0ecacb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9809d9ea-e793-4b4e-96f5-098c1dba1e7e"", ""inverseOntologyProperty"": """"}]"
5355e3fa-7908-52d1-9652-e164ac0c8c43,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""ed32daec-9ea8-4942-997b-99f4396690cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53c622a7-dcda-4f98-a437-2a09441860db"", ""inverseOntologyProperty"": """"}]"
5edba65c-caf2-5dc7-9e43-46f5e4ddcb0a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""6dfb6302-6947-4bdf-b0b9-af2815f6d0ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cba44418-dac2-466d-baec-887f0503ff21"", ""inverseOntologyProperty"": """"}]"
6e00a7bd-8a35-5967-8fa7-543a30c85074,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""8b7b20f3-aee1-42ec-9f86-5d04871c2f2e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13728d0f-03fe-4b31-b347-5ea11b08f94f"", ""inverseOntologyProperty"": """"}]"
7179bdd9-690d-53ab-a1bf-99848c8138b2,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""9932267d-2b97-4687-846f-531afabe880b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""480d40bc-1409-47be-97ec-05505819d787"", ""inverseOntologyProperty"": """"}]"
74b9c944-ebb8-5b59-8018-fd6f0bdd6a26,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b112feb8-5e8d-47cd-ac60-e559816a35ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b544661-7f40-4273-982f-ccda4b5946d2"", ""inverseOntologyProperty"": """"}]"
7dc335bd-9eef-53fc-a51a-5d83bf6ee9b7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""4d342fc0-d78e-4442-87d7-925dcdd31c41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9a9a0aa-200c-4039-a1dc-6bf1dc59cd95"", ""inverseOntologyProperty"": """"}]"
8386be2c-d073-50f9-b5c8-923ae1460715,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""1aa95014-0ad9-443f-8a68-e95557de1a57"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa284f92-51bd-4c67-a687-8123537eb742"", ""inverseOntologyProperty"": """"}]"
