ResourceID,card,order,Transactions
000f17aa-ca9f-5545-b316-4de33005afde,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""fbaffe60-be86-4818-82ff-f7674be22add"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c78d4cc9-b23c-492b-ba57-5b64d79d6c03"", ""inverseOntologyProperty"": """"}]"
00732235-46bb-5684-8ae0-dfcc03eabf97,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""b0b3167c-9dc7-4d13-9d75-e422f998b2f6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5f3cf3e-f844-4a1d-9786-2e548b66a108"", ""inverseOntologyProperty"": """"}]"
00f89853-c95f-5304-ae66-e780c3e3ff73,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""abc00a14-53be-4410-b9db-3cba3a6fc054"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cc36328-bc02-4081-83af-aaf1835d31ea"", ""inverseOntologyProperty"": """"}]"
016a03ef-1fb2-50f1-b3e5-0864495730b6,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""d062b9ff-c606-40dc-8187-7c12a908fb3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f80d9b7-07f2-411b-a204-b33b5a77afde"", ""inverseOntologyProperty"": """"}]"
017546af-98ba-5aab-9268-d1b1ca90b997,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""a1fbf818-0008-489e-af9c-3c61c259fecc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4db46849-afd0-4dd2-a107-2fa389979ddb"", ""inverseOntologyProperty"": """"}]"
0195e8c2-8615-5e9a-9f2d-6b527d058e91,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""836bb338-fef0-4bd8-b747-15750c491a5b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""065933b9-cfc5-46f7-91de-10e6acb96f2e"", ""inverseOntologyProperty"": """"}]"
01e917d2-b2ff-52ac-8754-d2115a3b00c5,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2718bd3a-1951-4ab5-9965-ba8e1bc34a05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d80eaaab-d195-457b-9381-874bf4127a0f"", ""inverseOntologyProperty"": """"}]"
0213ea83-2085-53ae-aeb3-917a6ca88e4b,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""190ce0e3-0d67-4128-b170-d50064689ae7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1fe7e3bd-d07b-40e6-bdb0-af90ec0346ca"", ""inverseOntologyProperty"": """"}]"
027a12d9-7907-55e4-a927-e30d1118cf95,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""53fb42ad-fbf6-415a-935e-a3a8eb2d273d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16a3095c-37ff-448e-bd59-62585bc0afe8"", ""inverseOntologyProperty"": """"}]"
03869c41-ef35-5f76-bc0b-edc159506379,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""40693aa5-47b9-433a-b5fa-79c1ed453bf9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fac2befb-4192-455c-8c68-cfa6d886d736"", ""inverseOntologyProperty"": """"}]"
