resourceinstanceidfrom,resourceinstanceidto,relationshiptype,datestarted,dateended,notes
34001c94-f9ac-5c75-b596-3c243d80b113,07636a66-8ecb-5b44-aaa6-5d555046244f,is related to,,,
7b9bb1a9-2b96-5fc8-8551-77f34c7b2474,65c44a58-4de7-5180-b6d2-72eea7ef5b26,is related to,,,
b42cd663-167d-5140-868c-2572c228a6a7,97aa4a91-3147-5d00-9a6d-d8c2d173fcb3,is related to,,,
3b48c57a-a39b-5f73-aab5-4eb6fa8008b7,c8d8bb85-a6b3-5d91-b25a-405d4f5e1012,is related to,,,
7d5dfc56-8f38-59e6-80cc-3c470e6451f2,5dea70f7-28fe-5827-9824-dfa2c57397f3,is related to,,,
23496b16-007d-56ce-9304-1446bf1047d4,81a13658-8065-5b1f-b351-7f656030ea39,is related to,,,
de517faf-df9f-5aa9-aba6-627c9d41f6f6,756f4fab-d0a3-5c6f-b3cd-3b164790eba5,is related to,,,
b7ccf48e-e231-5424-96a4-74ec7c83ea41,ac89d475-9392-547a-93a7-e2bef3f8eb24,is related to,,,
2b1ec1c7-fa70-51b3-a3c4-d9613c25f4ad,8310d378-0837-5e56-b3e9-2f2f0724d16a,is related to,,,
4f92d10b-f073-5b60-98a6-91f92cc89a5e,0b2c6c4f-dbea-5501-8441-4cf1ebdebb0b,is related to,,,
08c2cbbe-507f-5f15-90a0-4cce69bb241b,c0bd4fc7-4708-5abb-b8c1-da0eb38710b1,is related to,,,
47ab30ee-f536-5f9a-b307-06147fb3dc82,44581d27-4cd9-50c1-aeb9-5e560f3bd40d,is related to,,,
d54e7a14-4562-5179-bdab-cefe181578f7,51996a7b-cc64-5bb1-8f02-39dcbf12131c,is related to,,,
89f41fb9-cc5b-558e-ac1e-077a76fd4b53,fcc6cda5-aefe-5318-b7a3-6c4740c70dfc,is related to,,,
4a0d8182-d89d-571a-bfc5-e731ae14c82e,906082e0-c937-53e5-a0cc-917c9493a45f,is related to,,,
adf5c5a6-6310-533a-a529-5fad91262bfc,8146d57c-78f2-5a07-a49f-df7b38837310,is related to,,,
59d3f872-98db-55ea-bf44-c5da5c3bc709,9845dc76-f06e-5d6b-9374-e8fba595bc3d,is related to,,,
1f230dc6-5143-574f-907f-7281c86cbbab,e5a68a6c-7c44-5bcc-abeb-e5d53e306b97,is related to,,,
b56df989-4db2-5d88-b521-2ef343406929,dab04507-a794-5efc-a0d0-af52af991e48,is related to,,,
