ResourceID,card,order,Transactions
0003bed5-1095-59f9-9fda-0b28621036c2,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""89dda96a-0129-4979-a8c1-9a95a23a05d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56cd4564-e373-4fa3-9170-d1ff42c2e7ed"", ""inverseOntologyProperty"": """"}]"
00055374-fc1d-5219-9dee-6ae68900dac0,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""ea123411-ceda-4e91-ba44-a22115e29092"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cb066afb-9e82-4478-8dc9-b5c7399fe598"", ""inverseOntologyProperty"": """"}]"
000ac70b-96b8-52d4-bfe4-8f9c55c1ece4,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""29f5a8b6-4115-4325-b47e-5debe264806a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""215be32c-1f78-4022-b036-e5669bd612d3"", ""inverseOntologyProperty"": """"}]"
000f54b1-dcac-5e50-a030-90a2366d8385,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""e1473a21-ccfe-472b-8574-7d813dae4500"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b94039d-2f51-4e7a-ba5b-acf3e00f3f58"", ""inverseOntologyProperty"": """"}]"
000ff58c-8da2-5de4-8de2-258546342e4a,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""3267adbe-b475-4ef8-8bb3-b35931d10aec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5f7afc7-447a-4a34-b41c-79d989522611"", ""inverseOntologyProperty"": """"}]"
0018b04a-ec34-5b24-a2e3-29f22d5790a7,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""bfae55a3-ad28-4f94-bd73-e4be34b0b80c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fea41122-6a04-4f9c-ba7e-972756701488"", ""inverseOntologyProperty"": """"}]"
001907f7-464a-5fa9-b9b1-2ef619e34788,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""80f65bf9-b6a9-4038-87e1-6642d3be7b62"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4982eab-0222-4cda-b180-7577205dcd30"", ""inverseOntologyProperty"": """"}]"
001ab309-be00-5b6f-8588-65f7e88085ef,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""2c7668dd-affc-476f-ae61-11e82c5e915a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1ec5940-ef0b-463b-9f40-c936ff7e5e6c"", ""inverseOntologyProperty"": """"}]"
00210bb6-9c87-540d-b87c-7e2b09dcd674,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""4702c358-423c-4e96-804b-a989948cc535"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40f7e0f3-1a33-4871-b836-c2cf777cd1c3"", ""inverseOntologyProperty"": """"}]"
002257b6-844f-5e14-843f-bf067ce040a1,e73_ChangeHistoryRelations,1,"[{""resourceId"": ""6af2afe7-7269-4d66-b4fe-2b1c307ab8ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8c24f355-32d6-4575-a5ad-a409c5a38ac1"", ""inverseOntologyProperty"": """"}]"
